Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Per_100k_18Plus,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Recip_Administered,Census2019_18PlusPop
2021-03-10,DE,DEA,Delaware,973764,Report,397815,285262,40853,29295,134155,150570,504,33,174501,17.9,10.6,174440,22.6,285179,37027,110884,58.7,175434,92868,103281,103261,13.4,51651,192600,194415,10800,0,50273,52997,563,11,50269,52981,563,11,31267,30277,520,7,103844,10.7,103824,13.5,62071,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,FL,FLA,Florida,21477737,Report,8531035,6070173,39720,28263,2994730,3049010,19039,7394,3833243,17.8,9.7,3829859,22.2,6066357,35172,2793682,62.1,4493727,99920,2092925,2092555,12.1,49462,4146500,4101435,283100,0,1020967,1069384,18990,2574,1020749,1069232,18985,2574,768617,796038,6226,2255,2111915,9.8,2111540,12.2,1573136,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,FM,FMA,Federated States of Micronesia,103643,Report,47400,18423,45734,17775,18423,0,0,0,11612,11.2,6.6,11608,14.4,18419,22784,1345,0,2157,0,6857,6857,8.5,58633,46600,0,800,0,6837,20,0,0,6837,20,0,0,829,5,0,0,6857,6.6,6857,8.5,834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,GA,GAA,Georgia,10617423,Report,3782385,2408998,35624,22689,1353223,1055022,541,212,1422182,13.4,8.6,1421682,17.5,2408342,29683,881468,58.1,1505508,99245,911299,911131,11.2,46618,1983500,1689285,109600,0,506632,404555,680,112,506612,404407,680,112,344214,225076,258,70,911979,8.6,911811,11.2,569618,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,GU,GUA,Guam,165768,Report,87860,60379,53002,36424,30133,30246,0,0,36034,21.7,14.4,36023,27.9,60360,46682,11780,0,21015,0,23824,23817,18.4,67951,38200,48360,1300,0,11200,12624,0,0,11199,12618,0,0,3783,5267,0,0,23824,14.4,23817,18.4,9050,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,HI,HIA,Hawaii,1415872,Report,647520,475859,45733,33609,167358,214244,497,93760,294934,20.8,13,294711,26.4,475573,42614,114845,42.8,187224,69743,184098,184031,16.5,58021,292600,342420,12500,0,66601,99494,510,18003,66583,99458,510,17990,33444,39125,82,1674,184608,13,184541,16.5,74325,27.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,IA,IAA,Iowa,3155070,Report,1196265,969877,37916,30740,520483,430854,18421,119,663400,21,9.7,662907,27.3,969119,39911,383305,69.3,518918,93845,305266,304999,12.6,49265,633300,527865,35100,0,159475,145784,17861,7,159471,145521,17859,7,66245,71140,1711,2,323127,10.2,322858,13.3,139098,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,ID,IDA,Idaho,1787065,Report,627055,497534,35089,27841,260381,235658,1334,161,309022,17.3,10.1,309012,23.1,497527,37160,178012,61.2,263672,90712,180943,180940,13.5,46835,330000,278655,18400,0,93779,87137,1332,27,93779,87134,1332,27,38606,46446,928,13,182275,10.2,182272,13.6,85993,29.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,IH2,IH2,Indian Health Svc,2082813,Report,1185450,684185,56916,32849,368574,315236,375,0,449268,21.6,11,446096,0,680176,0,127930,0,214858,0,228763,227961,0,0,713100,450450,21900,0,106143,122620,374,0,106118,121843,374,0,44863,39172,35,0,229137,11,228335,0,84070,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,IL,ILA,Illinois,12671821,Report,4863485,3672596,38380,28982,1803946,1867023,278,1349,2452227,19.4,9.5,2450172,24.9,3669903,37243,1163559,56.9,1690862,82754,1200188,1199593,12.2,49356,2502600,2231385,129500,0,561846,637939,633,403,561822,637368,633,403,262106,267025,215,246,1200821,9.5,1200226,12.2,529592,25.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,IN,INA,Indiana,6732219,Report,2473740,1934412,36745,28734,901463,1015331,15484,2134,1186992,17.6,10.8,1186734,23,1934049,37451,721810,66.5,1208187,111277,729592,729483,14.1,47901,1217900,1180140,75700,0,330962,397868,15419,762,330958,397763,15419,762,235861,234605,1779,564,745011,11.1,744902,14.4,472809,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,KS,KSA,Kansas,2913314,Report,1194795,769636,41012,26418,430543,336573,2369,151,532078,18.3,9.3,531657,24,769051,34751,278875,58.7,381236,80178,270983,270783,12.2,53988,625700,538395,30700,0,140344,130576,2228,63,140340,130380,2227,63,60093,63737,905,41,273211,9.4,273010,12.3,124776,26.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,KY,KYA,Kentucky,4467673,Report,1709375,1318808,38261,29519,685866,628153,4710,79,891206,19.9,10.1,890725,25.7,1318242,38047,437917,58.3,626778,83508,451478,451372,13,49335,847000,816075,46300,0,235515,215907,4726,56,235510,215806,4725,56,86852,118087,1855,33,456204,10.2,456097,13.2,206827,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,LA,LAA,Louisiana,4648794,Report,1787330,1309279,38447,28164,560179,733367,14942,791,825386,17.8,9.9,825181,23.2,1309023,36758,470995,63.6,788610,106422,461223,461181,13,50189,863700,872430,51200,0,168845,292020,14503,358,168840,291984,14502,357,117818,184395,5077,78,475726,10.2,475683,13.4,307368,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MA,MAA,Massachusetts,6892503,Report,2724620,2313916,39530,33571,1149285,1137957,26633,41,1567359,22.7,10.5,1566114,28.3,2312230,41739,772558,66.1,1074506,91891,722941,722512,13,49184,1395500,1251120,78000,0,319181,403755,26387,5,319165,403342,26386,5,97159,204081,14670,1,749328,10.9,748898,13.5,315911,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MD,MDA,Maryland,6045680,Report,2320250,1761081,38379,29130,870907,854626,34512,1036,1175253,19.4,10.5,1174687,24.9,1760341,37367,550530,57.4,800388,83426,632837,632642,13.4,49252,1161200,1093950,65100,0,288381,344171,33641,285,288368,343989,33639,285,116893,150676,14236,131,666478,11,666281,14.1,281936,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,ME,MEA,Maine,1344212,Report,557580,441443,41480,32840,219824,213957,7632,30,296707,22.1,11.1,296584,27.1,441261,40284,184652,64.7,256027,89751,148857,148790,13.6,50903,294700,246480,16400,0,71520,77332,7635,5,71510,77275,7633,5,26687,46395,5105,2,156492,11.6,156423,14.3,78189,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MH,MHA,Marshall Islands,58413,Report,35600,14987,60945,25657,14987,0,0,0,10897,18.7,6.9,10886,23.9,14977,32872,864,0,1294,0,4039,4038,8.9,78135,35000,0,600,0,4038,1,2,0,4037,1,2,0,428,0,2,0,4041,6.9,4040,8.9,430,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MI,MIA,Michigan,9986857,Report,3777560,2831319,37825,28350,1291839,1534751,4729,0,1834706,18.4,10.2,1834248,23.4,2830664,36092,1064338,60.3,1556586,88172,1020847,1020642,13,48165,1868600,1799460,109500,0,395711,625098,4850,38,395702,624902,4849,38,210050,302763,2885,32,1025697,10.3,1025491,13.1,515730,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MN,MNA,Minnesota,5639632,Report,2167130,1771967,38427,31420,814223,934593,23004,147,1185323,21,10.5,1184707,27.3,1771106,40842,647510,70.4,908251,98682,594657,594393,13.7,49974,1071900,1036230,59000,0,240860,353757,22893,40,240848,353505,22888,40,107093,166680,15333,14,617550,11,617281,14.2,289120,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MO,MOA,Missouri,6137428,Report,2197225,1685362,35800,27460,679648,997929,7581,204,1060792,17.3,9.1,1060272,22.2,1684629,35341,574850,54.1,878656,82733,556803,556639,11.7,46094,1041000,1102725,53500,0,187258,369522,7704,23,187247,369370,7704,22,103143,167451,3888,7,564507,9.2,564343,11.8,274489,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MP,MPA,Northern Mariana Islands,56882,Report,44010,21022,77371,36957,2332,18690,0,0,12277,21.6,15.4,12272,27.7,21016,47367,2202,0,4208,0,8732,8731,19.7,99193,12800,30810,400,0,610,8122,0,0,610,8121,0,0,243,1760,0,0,8732,15.4,8731,19.7,2003,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MS,MSA,Mississippi,2976149,Report,1147355,801306,38552,26924,428259,364099,8485,463,523070,17.6,9.5,522925,23,801110,35174,277052,56.9,438694,90138,281503,281454,12.4,50376,614400,500955,32000,0,148117,133376,8327,10,148110,133334,8326,10,90095,75811,2568,3,289830,9.7,289780,12.7,168477,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,MT,MTA,Montana,1068778,Report,446835,349631,41808,32713,191086,157497,964,84,224812,21,11.7,224506,26.7,349225,41565,121624,58.9,187921,91031,125123,125026,14.9,53183,240800,193635,12400,0,67648,57450,970,25,67637,57364,970,25,33084,34483,398,12,126093,11.8,125996,15,67977,32.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,NC,NCA,North Carolina,10488084,Report,3960335,2979031,37760,28404,1275276,1695345,8081,329,1906434,18.2,9.8,1905018,23.3,2977002,36361,1134162,64.8,1863271,106406,1032520,1031904,12.6,48371,1935100,1913535,111700,0,380667,651831,8083,22,380593,651289,8080,22,282131,409747,1099,17,1040603,9.9,1039984,12.7,692994,39.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,ND,NDA,North Dakota,762062,Report,321600,280757,42201,36842,139025,141403,329,0,175078,23,12.2,174867,30.1,280470,48200,88482,73.8,142178,118635,93278,93221,16,55268,168500,144300,8800,0,44841,48437,330,0,44839,48382,330,0,22701,25499,99,0,93608,12.3,93551,16.1,48299,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,NE,NEA,Nebraska,1934408,Report,774790,607373,40053,31398,295793,299939,10415,1226,396661,20.5,10.6,396317,27.2,606880,41615,216296,69.2,313522,100341,204509,204357,14,53128,372600,378690,23500,0,98583,105634,10582,292,98572,105493,10578,292,41716,52084,916,218,215091,11.1,214935,14.7,94934,30.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,NH,NHA,New Hampshire,1359711,Report,531815,405366,39112,29813,224031,175587,5721,27,297909,21.9,9,297403,26.9,404684,36641,171503,67.6,208720,82217,122445,122293,11.1,48152,282600,233415,15800,0,71165,51276,5873,4,71113,51176,5871,4,22654,22514,4590,2,128318,9.4,128164,11.6,49760,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,NJ,NJA,New Jersey,8882190,Report,3302940,2714949,37186,30566,1424849,1278507,11118,475,1871063,21.1,10.6,1868686,26.9,2711740,39054,816342,55.3,1176358,79724,942059,941233,13.6,47568,1644900,1566240,91800,0,474522,467532,11267,5,474497,466731,11265,5,187028,206818,3958,3,953326,10.7,952498,13.7,397807,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,NM,NMA,New Mexico,2096829,Report,988615,840633,47148,40091,375366,462526,1795,946,546442,26.1,14.5,543905,33.6,837831,51686,220478,58.4,336079,89003,303704,302922,18.7,60988,484100,479115,25400,0,116729,186754,1688,221,116703,185998,1687,221,51805,68235,1130,135,305392,14.6,304609,18.8,121305,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,NV,NVA,Nevada,3080156,Report,1137630,878645,36934,28526,406720,470006,1919,0,553065,18,9.8,552873,23.2,878382,36791,293325,59.1,458549,92455,302277,302209,12.7,47649,568100,537030,32500,0,137420,164857,1922,0,137417,164792,1921,0,69052,83551,986,0,304199,9.9,304130,12.7,153589,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,NY,NYA,New York,19453561,Report,7698785,5691711,39575,29258,2835479,2808831,46812,589,3781666,19.4,9.2,3778666,24.5,5688300,36877,1713086,52,2521709,76505,1799008,1798557,11.7,49910,3810400,3697785,190600,0,919083,879829,46095,96,919026,879435,46095,96,387199,419906,14655,49,1845103,9.5,1844652,12,821809,24.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,OH,OHA,Ohio,11689100,Report,4444875,3316480,38026,28372,1705873,1575291,33082,2234,2109012,18,10.1,2108006,23.1,3315018,36384,1264033,61.8,1945740,95085,1177078,1176628,12.9,48785,2286800,2025075,133000,0,598360,578066,32777,652,598351,577626,32775,651,285181,380469,15185,443,1209855,10.4,1209403,13.3,681278,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,OK,OKA,Oklahoma,3956971,Report,1889040,1334818,47740,33733,634814,697260,2737,7,839508,21.2,12,838522,27.9,1333632,44384,428394,67.4,732770,115373,476367,476226,15.8,62869,976600,864240,48200,0,223793,252573,2671,1,223789,252436,2670,1,157474,139449,919,0,479038,12.1,478896,15.9,297842,46.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,OR,ORA,Oregon,4217737,Report,1608165,1238835,38129,29372,615991,619152,2784,908,784943,18.6,10.5,784012,23.4,1237279,36921,364335,47.6,495682,64704,444266,443659,13.2,47988,814100,746265,47800,0,209216,234903,2776,147,209191,234321,2776,147,56802,78930,1944,67,447042,10.6,446435,13.3,137743,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,PA,PAA,Pennsylvania,12801989,Report,4968885,3638014,38813,28418,1870704,1766225,988,97,2470284,19.3,9.1,2468064,24.3,3635075,35752,1238688,51.8,1771783,74029,1160183,1159463,11.4,48871,2461000,2363985,143900,0,587117,573003,1767,63,587082,572319,1767,62,278849,246123,872,33,1161950,9.1,1161230,11.4,525877,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,PR,PRA,Puerto Rico,3193694,Report,1343520,674636,42068,21124,285826,388424,139,247,427506,13.4,7.8,427337,16.3,674431,25732,202007,0,289699,0,248539,248503,9.5,51261,670100,634920,38500,0,102252,146280,144,7,102250,146246,143,7,40841,49465,50,0,248683,7.8,248646,9.5,90356,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,RI,RIA,Rhode Island,1059361,Report,424815,340997,40101,32189,184080,155999,918,0,246202,23.2,9.1,246100,28.8,340855,39872,138813,74.2,168370,90015,96145,96102,11.2,49694,214600,198315,11900,0,52930,43214,1053,1,52928,43173,1053,1,14234,17154,93,0,97198,9.2,97155,11.4,31481,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,RP,RPA,Republic of Palau,17907,Report,14800,8586,82649,47948,8585,1,0,0,5550,31,17.5,5550,39.7,8586,61473,1405,0,2522,0,3134,3134,22.4,105964,14600,0,200,0,3122,12,0,0,3122,12,0,0,1142,7,0,0,3134,17.5,3134,22.4,1149,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,SC,SCA,South Carolina,5148714,Report,1817845,1423016,35307,27638,515625,902460,3907,1024,902545,17.5,10,901779,22.3,1421934,35218,616939,65.8,963013,102774,512448,512144,12.7,45024,832600,926445,58800,0,144906,367339,3732,203,144898,367043,3732,203,109455,235200,1207,139,516180,10,515876,12.8,346001,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,SD,SDA,South Dakota,884659,Report,424610,332059,47997,37535,167501,163776,769,13,217047,24.5,13,216723,32.5,331606,49674,118983,78.3,174145,114666,115202,115080,17.2,63606,227200,186810,10600,0,55515,59683,871,4,55513,59563,871,4,25211,30683,172,1,116073,13.1,115951,17.4,56067,36.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,TN,TNA,Tennessee,6829174,Report,2439940,1711512,35728,25062,815534,892558,1607,1813,1091669,16,8.6,1091403,20.5,1711195,32171,636115,55.6,987642,86378,590042,589979,11.1,45871,1269000,1102140,68800,0,252906,336649,1724,487,252899,336593,1722,487,155794,179474,558,328,591766,8.7,591701,11.1,336154,29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,TX,TXA,Texas,28995881,Report,10509965,7529655,36246,25968,3706684,3781466,41267,238,4740604,16.3,8.6,4722496,21.9,7501843,34737,2026026,54.3,3231385,86534,2498625,2489081,11.5,48666,5024600,5145465,339900,0,1239110,1259419,40125,94,1234377,1254608,39972,94,529567,538247,17149,40,2538748,8.8,2529051,11.7,1085003,29.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,US,USA,United States,331996199,Report,127869155,95721290,38515,28832,46535646,48605159,458911,121574,62451150,18.8,9.8,62387489,24.4,95634015,37474,33074767,61.2,50096767,92672,32446793,32423692,12.7,50105,63674700,60572655,3621800,0,15119711,17301100,457370,25980,15113716,17284011,457143,25963,7744120,8886793,173640,7249,32904161,9.9,32880833,12.9,16811802,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,UT,UTA,Utah,3205958,Report,1091460,903099,34045,28169,430888,458884,13327,0,529210,16.5,7.2,528358,23.2,901951,39650,236589,64.7,366500,100172,230776,230608,10.1,47981,572000,489060,30400,0,114406,116370,13063,0,114388,116220,13055,0,33578,51124,3602,0,243839,7.6,243663,10.7,88304,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,VA,VAA,Virginia,8535519,Report,3141805,2616782,36809,30658,1245419,1338719,32376,268,1684219,19.7,10.8,1682778,25.2,2614858,39176,802143,59,1186122,87285,917693,917272,13.7,47071,1548000,1505205,88600,0,435322,482282,32152,89,435252,481931,32144,89,184720,198940,14467,59,949845,11.1,949416,14.2,398186,29.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,VA2,VA2,Veterans Health,0,Report,3472745,2775356,0,0,1479702,1284652,11001,1,1769177,0,0,1769162,0,2775335,0,1210007,0,1922062,0,1004741,1004735,0,0,1952100,1449045,71600,0,490586,514155,10999,0,490586,514149,10999,0,349719,361997,4677,0,1015740,0,1015734,0,716393,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,VI,VIA,Virgin Islands,104680,Report,43860,24615,41899,23515,11053,13562,0,0,16194,15.5,7.5,16147,19.8,24567,30088,6751,0,10621,0,7892,7889,9.7,53717,18700,24960,200,0,3868,4024,4,0,3866,4023,4,0,2020,1752,3,0,7896,7.5,7893,9.7,3775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,VT,VTA,Vermont,623989,Report,281530,207110,45118,33191,108163,98762,0,185,132811,21.3,11.2,132715,26,206975,40585,79460,63.5,109464,87544,69904,69858,13.7,55204,146700,127530,7300,0,34968,34884,24,52,34966,34840,24,52,11006,16250,2,33,69928,11.2,69882,13.7,27291,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,WA,WAA,Washington,7614893,Report,2989200,2303420,39255,30249,1150816,1149632,1874,1098,1469986,19.3,10.7,1468991,24.7,2302056,38678,788509,65.2,1229494,101634,817686,817320,13.7,50223,1477000,1427400,84800,0,420631,396743,1938,312,420614,396394,1938,312,223802,208122,326,234,819624,10.8,819258,13.8,432484,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,WI,WIA,Wisconsin,5822434,Report,2169885,1839822,37268,31599,826930,1012356,388,148,1171932,20.1,11.2,1171316,25.7,1838988,40366,692003,68,1068165,105006,652234,652018,14.3,47629,1111800,1030185,27900,0,254961,397230,494,43,254959,397016,494,43,146807,210761,137,24,652728,11.2,652512,14.3,357729,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-10,WV,WVA,West Virginia,1792147,Report,778825,611113,43458,34099,309311,301414,388,0,370361,20.7,13,370008,25.8,610571,42620,212653,57.9,342168,93231,232170,232012,16.2,54365,407400,350025,21400,0,113243,118917,576,10,113208,118794,575,10,61496,64473,184,6,232746,13,232587,16.2,126159,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
