Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-24,VA2,VA2,Veterans Health,0,2459785,2035752,0,0,1358289,0,676163,0,0,0,Report,2035752,1358289,676163,1358276,676159,0,0,0,0,2035735,0,NA,NA,NA
2021-02-24,VI,VIA,Virgin Islands,104680,29525,17447,28205,16667,11939,11405,5506,5260,11.2,5.2,Report,17147,11702,5442,11692,5439,14.3,6.7,81650,36160,17435,21353,NA,NA,NA
2021-02-24,VT,VTA,Vermont,623989,194760,144970,31212,23233,97004,15546,47757,7654,15.2,7.5,Report,141988,94866,46877,94785,46844,18.6,9.2,509984,38189,144862,28405,NA,NA,NA
2021-02-24,WA,WAA,Washington,7614893,2013420,1514416,26441,19888,1042072,13685,455469,5981,13.7,6,Report,1519177,1045186,457134,1044627,456912,17.6,7.7,5951832,33829,1513632,25431,NA,NA,NA
2021-02-24,WI,WIA,Wisconsin,5822434,1447395,1282723,24859,22031,878042,15080,390586,6708,15.1,6.7,Report,1287355,880148,392949,879795,392783,19.3,8.6,4555837,31770,1282211,28144,NA,NA,NA
2021-02-24,WV,WVA,West Virginia,1792147,556135,474477,31032,26475,295452,16486,178975,9987,16.2,9.7,Report,464987,290180,174540,289912,174401,20.2,12.2,1432580,38821,474040,33090,NA,NA,NA
2021-02-24,WY,WYA,Wyoming,578759,172465,136366,29799,23562,92216,15933,43734,7557,15.8,7.5,Report,134779,91162,43164,91131,43155,20.5,9.7,445025,38754,136325,30633,NA,NA,NA
2021-02-24,US,USA,United States,331996199,88669035,66464947,NA,NA,45237143,NA,20607261,NA,13.6,6.2,Report,66464947,45237143,20607261,44116020,20132153,17.3,7.9,255200373,34745,66413134,26024,32194245,34159027,111675
2021-02-24,LTC,LTC,Long Term Care,NA,NA,6724310,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-23,AK,AKA,Alaska,731545,304875,239927,41675,32797,154392,21105,84984,11617,21.1,11.6,Report,239942,154618,84746,153859,84451,27.9,15.3,551562,55275,238872,43308,NA,NA,NA
2021-02-23,AL,ALA,Alabama,4903185,1084440,815108,22117,16624,580477,11839,233073,4754,12.1,4.9,Report,835020,593936,239425,593734,239406,15.6,6.3,3814879,28427,814893,21361,NA,NA,NA
2021-02-23,AR,ARA,Arkansas,3017804,794230,540192,26318,17900,372786,12353,163848,5429,12.4,5.4,Report,541059,373476,164064,373313,164036,16.1,7.1,2317649,34269,540003,23300,NA,NA,NA
2021-02-23,AS,ASA,American Samoa,55689,29450,18816,52883,33788,10978,19713,7818,14039,19.8,14.1,Report,18933,11054,7859,10916,7781,25.1,17.9,43437,67799,18600,42821,NA,NA,NA
2021-02-23,AZ,AZA,Arizona,7278717,1755635,1525794,24120,20962,1121773,15412,398472,5474,15.1,5.4,Report,1494243,1095494,393019,1094381,392851,19.4,7,5638481,31137,1524293,27034,NA,NA,NA
2021-02-23,BP2,BP2,Bureau of Prisons,0,49475,52743,0,0,32628,0,19996,0,0,0,Report,52743,32628,19996,32626,19995,0,0,0,0,52740,0,NA,NA,NA
2021-02-23,CA,CAA,California,39512223,10168620,7728120,25735,19559,5569473,14096,2105613,5329,14.1,5.3,Report,7715921,5560177,2102729,5557285,2101982,18.2,6.9,30617582,33212,7724412,25229,NA,NA,NA
2021-02-23,CO,COA,Colorado,5758736,1417245,1233466,24610,21419,832798,14461,393719,6837,14.5,6.8,Report,1232904,832723,393198,832401,393108,18.5,8.7,4499217,31500,1233054,27406,NA,NA,NA
2021-02-23,CT,CTA,Connecticut,3565287,1025755,892882,28771,25044,602697,16905,279804,7848,16.8,7.9,Report,891436,600303,280425,599604,280183,21.1,9.9,2837847,36146,891856,31427,NA,NA,NA
2021-02-23,DC,DCA,District of Columbia,705749,249315,166724,35326,23624,110923,15717,55413,7852,10.2,4.5,Report,104314,72181,31845,72177,31844,12.5,5.5,577581,43165,166713,28864,NA,NA,NA
2021-02-23,DD2,DD2,Dept of Defense,0,1208685,868322,0,0,618732,0,238976,0,0,0,Report,868322,618732,238976,618548,238960,0,0,0,0,868122,0,NA,NA,NA
2021-02-23,DE,DEA,Delaware,973764,247115,186619,25377,19165,135175,13882,50546,5191,13.6,5,Report,182244,132655,48778,132605,48764,17.2,6.3,770192,32085,186554,24222,NA,NA,NA
2021-02-23,FL,FLA,Florida,21477737,5483265,4406005,25530,20514,2884231,13429,1492758,6950,13.2,6.8,Report,4329231,2829480,1470763,2826493,1470441,16.4,8.5,17247808,31791,4402633,25526,NA,NA,NA
2021-02-23,FM,FMA,Federated States of Micronesia,103643,30000,12196,28946,11767,9715,9374,2425,2340,9.5,2.4,Report,12333,9821,2454,9817,2454,12.1,3,80842,37109,12192,15081,NA,NA,NA
2021-02-23,GA,GAA,Georgia,10617423,2369305,1880429,22315,17711,1213224,11427,627968,5915,11.2,5.9,Report,1854070,1191004,624352,1190617,624230,14.7,7.7,8113542,29202,1879925,23170,NA,NA,NA
2021-02-23,GU,GUA,Guam,165768,51300,50500,30947,30464,32809,19792,17341,10461,19.8,10.5,Report,50483,32799,17334,32789,17329,25.4,13.4,129299,39675,50484,39044,NA,NA,NA
2021-02-23,HI,HIA,Hawaii,1415872,449460,333599,31744,23561,224806,15878,108525,7665,16,7.7,Report,335774,226376,109100,226250,109046,20.3,9.8,1116004,40274,333420,29876,NA,NA,NA
2021-02-23,IA,IAA,Iowa,3155070,746475,614928,23660,19490,457493,14500,151431,4800,14.6,4.9,Report,620925,461621,153335,461245,153196,19,6.3,2428229,30742,614420,25303,NA,NA,NA
2021-02-23,ID,IDA,Idaho,1787065,388815,340444,21757,19050,229220,12827,99518,5569,13,5.7,Report,344774,232592,100979,232588,100977,17.4,7.5,1338864,29041,340442,25428,NA,NA,NA
2021-02-23,IH2,IH2,Indian Health Svc,2082813,748780,455371,35950,21863,323323,15523,126117,6055,15.5,6.1,Report,455371,323323,126117,322134,125941,0,0,0,0,453973,0,NA,NA,NA
2021-02-23,IL,ILA,Illinois,12671821,3005345,2416034,23717,19066,1786799,14101,591312,4666,14.2,4.8,Report,2442693,1802372,602595,1801081,602344,18.3,6.1,9853946,30499,2414459,24502,NA,NA,NA
2021-02-23,IN,INA,Indiana,6732219,1704790,1298877,25323,19293,887936,13189,408261,6064,13.2,6.1,Report,1300295,888217,409185,888018,409117,17.2,7.9,5164245,33011,1298610,25146,NA,NA,NA
2021-02-23,KS,KSA,Kansas,2913314,699895,517379,24024,17759,360817,12385,152471,5234,13.1,5.7,Report,550569,381430,164873,381116,164727,17.2,7.4,2213064,31626,516932,23358,NA,NA,NA
2021-02-23,KY,KYA,Kentucky,4467673,1181375,851440,26443,19058,579549,12972,268387,6007,13.5,6.1,Report,879148,601422,274244,601199,274179,17.4,7.9,3464802,34096,851174,24566,NA,NA,NA
2021-02-23,LA,LAA,Louisiana,4648794,1127670,907334,24257,19518,596165,12824,309174,6651,12.6,6.6,Report,893764,587123,304651,587023,304629,16.5,8.6,3561164,31666,907207,25475,NA,NA,NA
2021-02-23,MA,MAA,Massachusetts,6892503,1747380,1500077,25352,21764,1100775,15971,395361,5736,15.8,5.7,Report,1487395,1090809,392631,1090139,392373,19.7,7.1,5539703,31543,1499183,27063,NA,NA,NA
2021-02-23,MD,MDA,Maryland,6045680,1634945,1132483,27043,18732,764026,12638,366689,6065,13.1,6.3,Report,1175015,791071,381870,790785,381781,16.8,8.1,4710993,34705,1132128,24032,NA,NA,NA
2021-02-23,ME,MEA,Maine,1344212,355310,299427,26433,22275,205886,15316,91339,6795,15.5,6.9,Report,304651,209024,93400,208920,93352,19.1,8.5,1095370,32437,299280,27322,NA,NA,NA
2021-02-23,MH,MHA,Marshall Islands,58413,21000,9462,35951,16198,7561,12944,1845,3159,13,3.2,Report,9472,7568,1848,7559,1847,16.6,4.1,45562,46091,9454,20750,NA,NA,NA
2021-02-23,MI,MIA,Michigan,9986857,2448580,1985511,24518,19881,1288410,12901,677980,6789,13.1,6.9,Report,2018547,1310846,688417,1310544,688292,16.7,8.8,7842924,31220,1985083,25310,NA,NA,NA
2021-02-23,MN,MNA,Minnesota,5639632,1345050,1170259,23850,20751,800484,14194,365627,6483,14.3,6.5,Report,1176763,805885,366321,805437,366114,18.6,8.4,4336475,31017,1169612,26971,NA,NA,NA
2021-02-23,MO,MOA,Missouri,6137428,1315095,1110913,21427,18101,747804,12184,352782,5748,11.7,5.4,Report,1063507,720372,332996,720086,332909,15.1,7,4766843,27588,1110515,23297,NA,NA,NA
2021-02-23,MP,MPA,Northern Mariana Islands,56882,29650,16382,52125,28800,9696,17046,6676,11737,17,11.7,Report,16378,9691,6677,9687,6676,21.8,15,44368,66827,16377,36912,NA,NA,NA
2021-02-23,MS,MSA,Mississippi,2976149,720795,505655,24219,16990,357173,12001,147697,4963,12.1,5.1,Report,512675,360349,151492,360272,151475,15.8,6.7,2277566,31648,505563,22198,NA,NA,NA
2021-02-23,MT,MTA,Montana,1068778,260385,243015,24363,22738,169164,15828,73080,6838,15.9,6.8,Report,243803,169958,73053,169778,73015,20.2,8.7,840190,30991,242793,28897,NA,NA,NA
2021-02-23,NC,NCA,North Carolina,10488084,2591415,2118218,24708,20196,1389913,13252,724993,6913,13.1,6.8,Report,2091153,1372784,714869,1371818,714306,16.8,8.7,8187369,31651,2116687,25853,NA,NA,NA
2021-02-23,ND,NDA,North Dakota,762062,217480,196576,28538,25795,128669,16884,65701,8621,16.4,8.4,Report,190892,125262,63709,125114,63665,21.5,10.9,581891,37375,196375,33748,NA,NA,NA
2021-02-23,NE,NEA,Nebraska,1934408,514970,392756,26622,20304,266231,13763,124196,6420,13.7,6.3,Report,390589,265602,122653,265304,122548,18.2,8.4,1458334,35312,392354,26904,NA,NA,NA
2021-02-23,NH,NHA,New Hampshire,1359711,344165,274267,25312,20171,190064,13978,84000,6178,14.5,6.4,Report,284215,197531,86394,197165,86270,17.9,7.8,1104458,31161,273751,24786,NA,NA,NA
2021-02-23,NJ,NJA,New Jersey,8882190,2114690,1759059,23808,19804,1205639,13574,546919,6157,14.1,6.5,Report,1844415,1256071,576817,1254769,576478,18.1,8.3,6943612,30455,1757421,25310,NA,NA,NA
2021-02-23,NM,NMA,New Mexico,2096829,660415,612496,31496,29211,404641,19298,201402,9605,19.8,9.7,Report,624673,414796,203441,413536,203280,25.5,12.5,1620991,40741,611267,37709,NA,NA,NA
2021-02-23,NV,NVA,Nevada,3080156,719880,598423,23372,19428,410093,13314,183594,5961,13.2,5.9,Report,592514,405839,181901,405706,181859,17,7.6,2387517,30152,598244,25057,NA,NA,NA
2021-02-23,NY,NYA,New York,19453561,4836200,3772702,24860,19393,2433665,12510,1254485,6449,12.5,6.4,Report,3746289,2426155,1241540,2425092,1241250,15.7,8,15425262,31352,3771365,24449,NA,NA,NA
2021-02-23,OH,OHA,Ohio,11689100,2963035,2228732,25349,19067,1515448,12965,708070,6058,12.9,6,Report,2221550,1511089,705186,1510417,704858,16.6,7.7,9111081,32521,2227738,24451,NA,NA,NA
2021-02-23,OK,OKA,Oklahoma,3956971,1173350,906583,29653,22911,600293,15171,299132,7560,15.1,7.5,Report,901876,596443,298327,596155,298256,19.8,9.9,3004733,39050,906205,30159,NA,NA,NA
2021-02-23,OR,ORA,Oregon,4217737,1092385,864960,25900,20508,568729,13484,292195,6928,13.4,6.9,Report,861120,566952,289506,566207,289129,16.9,8.6,3351175,32597,863824,25777,NA,NA,NA
2021-02-23,PA,PAA,Pennsylvania,12801989,3268605,2381079,25532,18599,1709641,13354,664130,5188,13.4,5.2,Report,2385431,1710379,667307,1709206,666910,16.8,6.6,10167376,32148,2379510,23403,NA,NA,NA
2021-02-23,PR,PRA,Puerto Rico,3193694,813170,480439,25462,15043,322212,10089,156724,4907,10.1,4.9,Report,481765,323611,156649,323481,156625,12.3,6,2620963,31026,480285,18325,NA,NA,NA
2021-02-23,RI,RIA,Rhode Island,1059361,272255,211660,25700,19980,147118,13887,64439,6083,14,6,Report,212174,148517,63455,148441,63429,17.4,7.4,854866,31848,211555,24747,NA,NA,NA
2021-02-23,RP,RPA,Republic of Palau,17907,9200,7073,51377,39499,4054,22639,3019,16859,22.9,17,Report,7150,4109,3041,4109,3041,29.4,21.8,13967,65870,7073,50641,NA,NA,NA
2021-02-23,SC,SCA,South Carolina,5148714,1122765,941136,21807,18279,654169,12705,268817,5221,12.9,5.4,Report,959693,665137,276492,664475,276269,16.5,6.8,4037531,27808,940243,23288,NA,NA,NA
2021-02-23,SD,SDA,South Dakota,884659,278670,237230,31500,26816,159128,17987,77888,8804,18,8.8,Report,237058,159201,77602,158977,77548,23.8,11.6,667558,41745,236946,35494,NA,NA,NA
2021-02-23,TN,TNA,Tennessee,6829174,1562170,1139836,22875,16691,767826,11243,367249,5378,11.1,5.3,Report,1127373,761007,361428,760865,361388,14.3,6.8,5319123,29369,1139665,21426,NA,NA,NA
2021-02-23,TX,TXA,Texas,28995881,6151450,4800286,21215,16555,3309933,11415,1484480,5120,11.5,5.1,Report,4828575,3330051,1492293,0,0,0,0,21596071,28484,4784638,22155,NA,NA,NA
2021-02-23,UT,UTA,Utah,3205958,723510,611048,22568,19060,356619,11124,146506,4570,11.1,4.6,Report,610075,356473,146600,356129,146504,15.7,6.4,2274774,31806,610529,26839,NA,NA,NA
2021-02-23,VA,VAA,Virginia,8535519,2283165,1765927,26749,20689,1197154,14026,537009,6291,14.1,6.3,Report,1778493,1206552,540768,1205644,540546,18.1,8.1,6674671,34206,1764750,26440,NA,NA,NA
2021-02-23,VA2,VA2,Veterans Health,0,2384285,2002806,0,0,1345116,0,656399,0,0,0,Report,2002806,1345116,656399,1345103,656396,0,0,0,0,2002790,0,NA,NA,NA
2021-02-23,VI,VIA,Virgin Islands,104680,28825,16893,27536,16138,11669,11147,5224,4990,10.9,4.9,Report,16593,11434,5158,11424,5155,14,6.3,81650,35303,16881,20675,NA,NA,NA
2021-02-23,VT,VTA,Vermont,623989,178620,144085,28626,23091,96215,15419,47661,7638,15.1,7.5,Report,140961,94054,46663,93974,46630,18.4,9.1,509984,35025,143978,28232,NA,NA,NA
2021-02-23,WA,WAA,Washington,7614893,1920320,1493572,25218,19614,1033551,13573,443371,5822,13.6,5.8,Report,1498294,1036564,445098,1036014,444877,17.4,7.5,5951832,32264,1492797,25081,NA,NA,NA
2021-02-23,WI,WIA,Wisconsin,5822434,1401205,1259647,24066,21634,869836,14939,376139,6460,15,6.5,Report,1264496,872043,378619,871691,378458,19.1,8.3,4555837,30756,1259141,27638,NA,NA,NA
2021-02-23,WV,WVA,West Virginia,1792147,512865,470643,28617,26261,293891,16399,176709,9860,16.1,9.6,Report,461310,288630,172420,288363,172281,20.1,12,1432580,35800,470207,32822,NA,NA,NA
